book	chapter	ms	bytes	sha256
LEV	20	304405	2435944	b86c739e0ae2cfa601dae481de557a8b6c9a8b9e125f198da2b81b0208ec1709
LEV	21	216294	1731056	d2fda9dfbe577c5ddd9e101b143c69b558cd412fe62a6eabc6e3f14c90723ebd
LEV	22	311928	2496130	06d6baab84a2233edf8a1b0f87787bc667055a67a05f0db9e68da76c9bbbabaf
LEV	23	449541	3597034	de11d787000ef7c4ceec1565fdb453fd551d3c9dbde7a9ce8e0e3e8d947df995
LEV	24	201378	1611728	3365d90362101d249cd79a02437fe3668e875476e498d0c18ddb75296c0e37d8
LEV	25	517747	4142680	921896355d2ca3832b828161f0b1ab45f1ca489f8b75bab0a8ab251257bdb5aa
LEV	26	440581	3525354	9a7449c82afb453c475e41a759d41ea90d225319275ba157f1a121ff6081f215
LEV	27	337894	2703856	967692a3b8e2b7ffb6878eaaf97ab454363189bb89368682fbb4ae3ef2f58138
NUM	1	495020	3960864	7af64bd4e5c77a7877cdd44d1dfa3976682b6e28de6c7223d9b8ffc0ec774e7f
NUM	2	305659	2445971	7360df58af5ca21e0e2790f9aade6235e290f770bb465fb98d2a591dba0a9ef6
NUM	3	467069	3737256	39d01a615f17840385086cee83ae674fc63b6deb175b3e87aa952a51078ee582
NUM	4	485930	3888139	7489a3689baa1b837756139650b69bab579faa8658b2b3a030c59b36274cd16d
NUM	5	327471	2620469	1de6bd57ed5b1ff22843e43413485a01949c2815eee6a6a001a1fc8f6d2e1802
NUM	6	258351	2067509	f2e6b109a29e6d7d4cff84ab4ed0ba10ceeabf37b0b4bb52a3619e088af60623
NUM	7	715154	5721935	6814bd4f05996be41bb99f2d4ecd896bd0544532a571f6eb555a07e247bc02c3
NUM	8	248033	1984962	a94cef19e09f0ce6a04bf44b87438517067efec1763c4e559cfd3239a6ea7bf2
NUM	9	254877	2039714	27628f96e87eab44b4ed8fec119635cab403e6eb9b3da78b8d27e1681742eab4
NUM	10	298057	2385160	171d880e176d5c2cf7f4a302176cb3187ea9ac0a00c2178763fbda4c5c7be94e
NUM	11	373864	2991618	f6d6ecd6fffcbabe2ebea800bd399e82410cc26826890dc1f9fc01519fb78530
NUM	12	154567	1237235	5dd36bd6fe10b800f119cc73548222d59ad74551ebbf90480828688cb45ed704
NUM	13	251977	2016520	6728b8988df6c1e67219aa33af442e8970a855dc49bd2aaca3cea1a4bbab8bf4
NUM	14	418926	3352108	13ff1027ae74b987c375901d37fd8355f2033d58a1df8289a42d7dbdd2d3fdd3
NUM	15	358818	2871246	095b7c4a2870173954da17be4524060c30ddb2b0da21f0665a9e8f9a85f1c5a0
NUM	16	482664	3862018	03de72e62404c8fa77092b2e88a90b9fcc47fa8d905914bdbc519fdb92687b65
NUM	17	125962	1008402	d31d76b91894f843686f523fb96af7c4d2764bf31b66197511ec2adca3f245d7
NUM	18	394240	3154622	9e52830672c02367551ce5fe3c88dc2e4e74ee25496534ddf169eaff6d2183f5
NUM	19	245603	1965529	e99a35f6b9edce31238cb089abdeb95bba7fbc767f80b2883f8c18fe96d06122
NUM	20	302158	2417969	5a355f016352f38e03d51f9e0f755ab2dbdf9a54236f1f28ba1002b120dad365
NUM	21	350955	2808343	2ccb36dc66533dbe91f2a58b52639ceebaa783d88e87dc37daa9d8dedf52461f
NUM	22	427886	3423788	8398b360b16f07411986cf1d64ed9b56ccf3abd8af713bc7b5ee7d759e251645
NUM	23	285257	2282760	0af99b8a3dd7114bfa8f255c20b148b9b118568d50d2586041efb2b9b3ad2159
NUM	24	249182	1994159	c5dbd7f50f9b3248f936d91f9d585d008b4cfceeda122502288cb5bf6b24091f
NUM	25	167497	1340680	96effdfb67b4ac012211684cad954096a4c1f1b93eff682d9ff917ca46f933bf
NUM	26	592640	4741822	80ba58cc65a0ecf7d61618175a44c29f079c8fcd6d92c265d7034c7481242f3c
NUM	27	223896	1791867	d728fe4908e9925e0ac4c0e3cc49f8885f47c3fbb8bbfc95872e545ed64ceb72
NUM	28	282253	2258727	83e8a3ab9b6361cf274556be6be20fd6bc0606cd1e217674f5229d2ab8c54d12
NUM	29	331024	2648892	f1cc5d57407254b94728f86858d2918ddaaf9c5530a349d87ec24f07b317cb1f
NUM	30	167419	1340053	388de0f8365f30f6bab8631558105a741a1f836af8416db2e71a3403a6f5ce38
NUM	31	433580	3469346	a41357a11f7f19861f98fd384b8db2316c5b943633827d1dcd85e4d8fc1f8806
NUM	32	362162	2897996	67593f5d6b324080e5ffeb46b0c866f7d3db1f5eb9af8ba8fac9767a6cf4b7d3
NUM	33	342047	2737081	e5fca716914221352e98a8b08c1d35c58571b2d41f18218aa2f4ddacd39036ac
NUM	34	227971	1824467	e006e98c7fc329ca53f247a5a7720eb4d91050fa59561a3fea27f9b244426ab7
NUM	35	329300	2635099	faf2227ae032c3d9eaab8a3f4b4c58de73aab8bf4e65a04567c871078da6a2ed
NUM	36	164467	1316438	06e5e193ab3315cb63f55df18a175809398415660b73f7558f82f1cb7b645a53
DEU	1	439928	3520130	0d14a09ff98ae43ee7b561b2442de329e732d189714d511426792c2db6f3211d
DEU	2	364617	2917642	bf597f8f8d02ec814c2f80a94502b9fa149e32835c661ca1834d29b743622d96
DEU	3	302785	2422987	05c857ec6ea669c8aa2ac0171ef5f07dde532ce85b4cd12bfc56a3eb54a276ff
