book	chapter	ms	bytes	sha256
EXO	29	616255	4930753	9ff57da268a6ac9d3866be7993a0bf658a64277b53da54b5c7eeb4d355d2994c
EXO	30	465032	3720970	3045cfb03d405fe20b4224957571951a2bb7568142706ad2d2fbfb34235f8a96
EXO	31	226743	1814658	18c760ca7e27be316c46f076446780a41cd898254e2f79790410865c2d265cb8
EXO	32	473496	3788680	60fe5d07a578cbd18628e9d5e2caec703e983ff049281c6c96e96fbe11578860
EXO	33	302524	2420908	2987f26e778903d3f50163cd8d73e8e6ea7bc8e37f6d9d170b8321196c8edf2b
EXO	34	457195	3658276	c929cb78960e6cc6b98818b78a33e08c93a0ce7dc1a51d25c206289db79579b9
EXO	35	382877	3063729	094009c981d5daee698df7c78f68de350fde2babaacb7c34b049b0ae87326045
EXO	36	398132	3185773	e0cf0d5d97479cc738ae27b9db7cd9fd189370870695b2aa9fc4ff4cda4d1064
EXO	37	305215	2442433	3c396d06b6bcf517e4b6d7f599cc8dc21c8c40ea2d45f9bcb918b40aaf46b859
EXO	38	355527	2844928	4512678b521d50ca63333faa98e9d579dd712e35d93c8dd1742302efebeee321
EXO	39	444500	3556712	c4d542715913ea005b52147ed99ebd6aa09c1fb1ac308c6662ad1033400094a1
EXO	40	327314	2619230	f1d780375125d9ed1186397082697b6d81f3574ae104ed615d28195223b969b1
LEV	1	220761	1766803	93248a999206a63fae123ca0d1a095cee8662a5384deb4628a4e188a19368ff6
LEV	2	215562	1725216	340e0d63e2ea2d467d48a0d872277a64e3fe1a9711c2a29121466eb12418a055
LEV	3	218723	1750503	b4560ea47b26f64bae7e67e6119aaecaa3ea9f3b60490c42ce486869ff7850b0
LEV	4	439484	3516589	3d74f89db46ece939b76855b6ae9a8e6efb4552609de25d37e0880ac661681d8
LEV	5	317623	2541699	f4ea92be4cd2ae66337ca35808a77eb24276dc4af8fa5c88cdaa646f4288a4a8
LEV	6	394109	3153592	b82b3934d5c0a999c76d44241a3519dff54dc2c8241f0ee762802911cb0d3a4b
LEV	7	480679	3846150	7313b9de2fd7ecc909383f99025163b81d393bc704424b96893ad6b72051dc94
LEV	8	389538	3117020	6b755640a50c118e8301421592f53e39baaacb09cd689d7997d5eba9f7d69d6a
LEV	9	268225	2146519	7af8080e8bf6701efc253e5b7a3cc71aa8fd3cf0c592ff7cc2076d51c4fa06fd
LEV	10	274207	2194377	95099661d9c29c0a42e80a772658c6a31297ae0cf31fc784e6ed91cf4ff9537b
LEV	11	513332	4107376	05090527b5ffbcac2b2c1501d2de0e5b944cabcacfcc74ee8ccbdd47a8019437
LEV	12	117551	941127	bc4c0077af3a67b60b37454f142a8b7ce7a7a4b0d971ef706f12b15f098915e4
LEV	13	869407	6955977	0791e84b9e981307020fdddd73145cdd2d5f9485796aa9c984460f4f8b2b1e42
LEV	14	719673	5758106	2bb78c5f332f90baedc0931f72e1c7ccdf11199e16ccd6461d23d9853b2ddf34
LEV	15	464901	3719928	9cd5fda1a3a6e090de3c38758ca9dcc3532b3a5a167eba246ed3e71ddf80cf4b
LEV	16	514534	4116990	47972d7f3a484522111a810c937ce6cc2a07ba4bf616d8ea5dd56e9315cb1baa
LEV	17	258064	2065228	3db1326e9150effcf75f8b4289bd13d2f0e19b0f92f9417ba46a4864a4be1bc6
LEV	18	335020	2680882	064f6e23c83967af12a8d639b792e5e1f3847465b06c7a794d878a0cd9571d2c
LEV	19	496457	3972376	bcfcd366d96aca83dc3f6d8832a678dbe9ed95737ba66396ba585f54d4d8c0f7
LEV	20	452963	3624425	d20255144cdebbe8d8de4bf43dacc61296b93282b049a8a7d4f1fb75d12ca83f
LEV	21	315402	2523938	6346159c585057484d5ba523beeab265d7f61f5d93fe1592606ee0704c9d2890
LEV	22	475324	3803311	c4a5e8c447fb56a20495373289184fee11a829a4138ae007fb4e594717ae24ea
LEV	23	620539	4965029	954c2f828122384d4e165059213c6413e9252b433abd17eec585740cd624ddd9
LEV	24	279510	2236800	f09d2a8500b2da769f37d2f126fb0eb8b3e9308d2037885aa2e27f6f2b8f1121
LEV	25	751621	6013688	ebae95356fb2bc1c575f3a7268d2e21635ffd64ed1a7881c70c9c2c658ab8049
LEV	26	609306	4875167	98ddd33068c330a01c9c5a7551801721ff26a37e09bf0ae7ecabdfd8a0304648
LEV	27	451030	3608960	cd05574da890c91a2a21e408ddc17ebac6c9ce42586ad46bf4bae9a5b841768e
NUM	1	663980	5312558	a297d96f858b27c9090f7b2018ed47a6e8ff820347be6c74bcb201f8ee91d5c6
NUM	2	367543	2941057	ccc8acba21571e11d2190adb8ba7841b005f7796483423195cd7014110a59eb5
NUM	3	611631	4893763	d8a1f668e3a44fcb448cb7918530c1e95e6b00b988c07e503ef3ad21ce790b11
NUM	4	633704	5070350	94ea9bfd8f097dff2fca954d982f8bedeb237ed023196cfd26253547387312d7
NUM	5	439641	3517841	7dae1be383fde13f37fd632b1fcb5ab577dae04d007aa003db8dfc3d7fec998f
NUM	6	378906	3031963	4b3bafb95418b8ff3de186359e6c88b43a20e357e968d1933351b884fe686f1a
NUM	7	932989	7464630	01361cf6eca6d6e5e9f16cc21b881b74cd2d3461f9d7367cd425921ee635a36f
NUM	8	335229	2682550	f0cc8a10451328deed8fa6b9e29ee58c61d4a377f55968be0c06c11fe66a2cae
NUM	9	310126	2481720	cb41405777033b1c72ae1b1963480bf6806f27b21040bbdb4fea347705609383
NUM	10	377678	3022143	f940b07873eb5e854046038dbfe668913eed9740cd009b7b8efa157758962860
NUM	11	449593	3597464	a454e532380720a7277c011ce1459662687d26ae5ee699b94a2633d1d6de26be
NUM	12	183380	1467753	435c8214dd7d7513ca031420e16973e98b4ec7600202d948bc463047d41e2d30
NUM	13	354299	2835107	88653fdef39f99dac8f77569887007cbdcecfaa8dac1e6374bc9f1a8a1e1752e
NUM	14	559256	4474761	928c5a4f97f2c8a3ee3ac3ffd9f3c56242033827ceb30dadb1a9217eb8eca990
NUM	15	551105	4409559	3b4f597f4d3c60001cb21bb2f9ea28287a63f500eb1f728e9f07a2e5b7cb828e
NUM	16	559073	4473298	7cb906798038f57fb48ab12dca255a4102a56493f7c7b665ac7952c2d9038344
NUM	17	165669	1326065	d4ae8f1587a11b41b597cc623ab3a6828f8afc6b4ce44fae081ba40a159febfd
NUM	18	556878	4455743	ebc20f032ebac24d6b6ccb4f4ad280c53ea2e8a985e1aaffa847a4c306b84ddf
NUM	19	345626	2765725	6c4f4a86282eb47963bdaeebce5272c01b8a89ebea689bb0a4a57d9390ca1d39
NUM	20	360124	2881709	da7dcfe2ada6e378964f5172edaee2c006480c917106af4ee0e4a69c52edb296
NUM	21	423602	3389530	4a30bc506fd9b9bbf3e68301e67ff2648f9e21697be0e0f3e94833a5eb15002b
NUM	22	482038	3857017	435dd20479bab16fdf8a5ccaf77f1f4d4f1e61c748718b2499abf94fa5b73319
NUM	23	323657	2589974	9bae6edaa37e6ac6c0085ce6e9f2be856dbf066bb28a3199527f859f2fa5e0dc
NUM	24	302054	2417148	b1e31b1315c07664274cfb6d0b9e07e575cf7466f885e0419c70adf8f406af13
NUM	25	224470	1796478	dcdc4ffce7ec814b3c14b4cd69f1790fb089c049d8e3c6a1a411dc3d08188c0a
NUM	26	840542	6725053	57f8aea27c6e0cb0feb0b9abe3402edd4697b2ea43a74b993f545b39cb31681e
NUM	27	311275	2490917	f1e3070944540886b40e21785612da996ff136129edccd4e1c36992e5f211677
NUM	28	426501	3412726	192334cfb7f3686cb6eec5b911e3ca35fff91b5e9455056fe65c9ef2add52ff2
NUM	29	543582	4349373	6f56b78caf17c71230d1ab30a3ba5200be9950c4292d27418bb36b6ec74458f0
NUM	30	214465	1716439	2d01c5d63410d6921c380e27eb75b1800ee2e17f56c805b9e152f01ed2834fa6
NUM	31	569887	4559815	f5e3b66d010eada44f5437e63d6c267a4878e3b2a0be2b4fabb1f2946313686d
NUM	32	456516	3652844	467d35734d68d7c8616c468eec166fd236ae4963e960ca883cd833e385d2a506
