book	chapter	ms	bytes	sha256
NUM	12	157824	1263455	3aebfc7934d050dec436bfea2532edaf2f204e65580e26180372ead34dad2bf8
NUM	13	297120	2377943	235522066f3934def099da966c0f0fb9973e63ed12995780e3e7d70bccc0b702
NUM	14	479136	3833904	4cf64d4b8d0f69142a7d5bd4fee11e1b222990421947bed2cccda1eb852a5b30
NUM	15	440520	3525032	1bbf857f5d6d1eb20fa72571adf6a5da22abd773e2621c3bfbf79669005b932a
NUM	16	587472	4700752	b99b60bf9cccf9538d8ede3ff53654803db24007cec031cec168eac6747e705f
NUM	17	146880	1175893	9006d5a13f81c5c78b748dcb70b158637a3814551d70ab31650179cbdb80768d
NUM	18	462360	3699739	936cfbdd7462c2d1779ff072005cdbbac6278091c78a70b07c95a5a5bf06e5eb
NUM	19	288144	2306054	46b3d425a1b51ce48465cc3aada132d3900d98e7babb792cd221c889fec616c6
NUM	20	388704	3110626	fda4459c900cb13899ba10d82fa553b1c09cff3a5ed31ccdfb2d23945f839e1a
NUM	21	450624	3605907	50806e13aa9fcb58c677083c7996d6ffbd9bc32dc41d743c3318c05bd572cdb8
NUM	22	505872	4047899	1762a7e7a16c5377964931c4a96608b1645d13c3e8d3e7e210edae0e6437e485
NUM	23	369864	2959743	b7b43a28859de67a77f27a8c3beb02ab8d37f521e9434a170bc99babe1bab208
NUM	24	296424	2372301	1f7a24ecf5c05a44700943c89cca2c4c9e11b0a7f7771694125f699d136eea81
NUM	25	214824	1719449	efdac7b2da313ab0273e51310e5b8b7be2d22cbea860e656807c3031e8fd77ab
NUM	26	641352	5131667	f20b6695a5c3ae219d0c95544b73082911398dd00ed468c39da964af0f76ff6d
NUM	27	276744	2214939	75411d6f27774d59665143e8d27fcb91ed2516ba3e6b94b352c4ce7e9c5e7e17
NUM	28	346344	2771661	f3c3d4e7a28d6699b816a9c070104f2806295ec725e15dbede04296a04e43bfc
